nest_id,date,day_of_year,time,adult,num_host_egg,num_host_hatch,num_bhco_egg,num_bhco_hatch,new_parasitism,predated,nest_damage,weather_impact,natural_parasitism,nest_deserted,nest_buried,desertion_burial_effect,predation_weather_effect,host_nest_outcome,bhco_nest_outcome,max_host_egg,addled_host_egg,num_addled_host_egg,max_host_hatch,num_host_egg_before_hatch,host_proportion_hatch,host_hatching_sucess,host_clutch_initiation_date,host_clutch_initiation_day_of_year,host_clutch_initiation_estimated,host_first_hatch_date,host_first_hatch_day_of_year,host_last_hatch_date,host_last_hatch_day_of_year,host_time_to_hatch,host_hatching_period,max_bhco_egg,max_bhco_hatch,num_bhco_egg_before_hatch,bhco_proportion_hatch,bhco_hatching_sucess,bhco_clutch_initiation_date,bhco_clutch_initiation_day_of_year,bhco_clutch_initiation_estimated,bhco_first_hatch_date,bhco_first_hatch_day_of_year,bhco_last_hatch_date,bhco_last_hatch_day_of_year,bhco_time_to_hatch,bhco_hatching_period,bhco_swab,host_swab,host_swab_first_egg,num_host_swabs,average_host_incubation_period,citation_average_host_incubation_period,average_bhco_incubation_period,citation_average_bhco_incubation_period,field_notes,data_cleaning_notes,master_number,host_species,lat_direction,latitude,long_direction,longitude,height,tree_species,site,target_species,num_host_egg_first_day,num_eggs_first_host_swab,num_eggs_second_host_swab,num_eggs_third_host_swab,host_swab_order
a86,2022-06-19,170,10:43:00,no,5,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,NA
a86,2022-06-20,171,09:43:00,yes,5,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,NA
a86,2022-06-21,172,09:32:00,yes,5,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,NA
a86,2022-06-22,173,09:34:00,yes,5,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,NA
a86,2022-06-23,174,09:39:00,yes,5,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,second
a86,2022-06-24,175,11:21:00,yes,3,2,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,NA
a86,2022-06-25,176,09:12:00,yes,1,4,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,NA
a86,2022-06-26,177,09:28:00,yes,0,4,0,0,no,yes,no,no,no,no,no,no,yes,partial sucess,NA,5,no,0,4,5,0.8,0.8,2022-06-11,162,no,2022-06-24,175,2022-06-26,177,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,2,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","1 egg missing, all hatch",", bhco proportion hatch unknown because nest not initiated, bhco clutch not initiated",313,YEWA,N,53.0479493743399,W,-101.938134033163,240,box elder,dwf,yes,0,1,5,NA,NA
a90,2022-06-08,159,16:36:00,yes,1,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,first
a90,2022-06-09,160,15:59:00,yes,2,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-10,161,13:11:00,yes,3,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-11,162,11:32:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-12,163,16:14:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-13,164,13:06:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-14,165,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-15,166,12:09:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-16,167,14:01:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-17,168,10:57:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-18,169,12:42:00,yes,3,0,0,0,no,yes,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","1 egg missing, nest intact",", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-19,170,11:11:00,yes,2,1,0,0,no,yes,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a90,2022-06-20,171,09:16:00,no,0,0,0,0,no,yes,no,no,no,no,no,no,yes,partial sucess,NA,4,no,0,1,3,0.25,0.3333333333333333,2022-06-08,159,yes,2022-06-19,170,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","eggs and hatchling gone, nest intact",", bhco proportion hatch unknown because nest not initiated, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",159,YEWA,N,55.0954201126227,W,-101.44672793284,16,box elder,dwf,yes,1,1,NA,NA,NA
a91,2022-06-09,160,10:04:00,yes,1,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,3,no,0,0,NA,0,NA,2022-06-09,160,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",139,YEWA,N,55.0492293258733,W,-100.870565930177,48,cat tail,dwf,yes,1,1,NA,NA,first
a91,2022-06-10,161,09:29:00,yes,2,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,3,no,0,0,NA,0,NA,2022-06-09,160,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",139,YEWA,N,55.0492293258733,W,-100.870565930177,48,cat tail,dwf,yes,1,1,NA,NA,NA
a91,2022-06-11,162,08:14:00,yes,3,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,3,no,0,0,NA,0,NA,2022-06-09,160,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",139,YEWA,N,55.0492293258733,W,-100.870565930177,48,cat tail,dwf,yes,1,1,NA,NA,NA
a91,2022-06-12,163,12:57:00,no,0,0,0,0,no,yes,yes,no,no,no,no,no,yes,total failure,NA,3,no,0,0,NA,0,NA,2022-06-09,160,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",nest destroyed (pulled up) all eggs gone,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",139,YEWA,N,55.0492293258733,W,-100.870565930177,48,cat tail,dwf,yes,1,1,NA,NA,NA
a93,2022-06-09,160,11:06:00,yes,1,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,5,no,0,0,NA,0,NA,2022-06-09,160,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,1,12,"Ospina, E. A., Merrill, L., &amp; Benson, T. J. (2018). Incubation temperature impacts nestling growth and survival in an open-cup nesting passerine. Ecology and Evolution, 8(6), 3270–3279. https://doi.org/10.1002/ece3.3911",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",233,AMRO,N,52.8313414092708,W,-102.265486269878,31,raspberry,dwf,yes,1,1,NA,NA,first
a93,2022-06-10,161,09:18:00,yes,2,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,5,no,0,0,NA,0,NA,2022-06-09,160,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,12,"Ospina, E. A., Merrill, L., &amp; Benson, T. J. (2018). Incubation temperature impacts nestling growth and survival in an open-cup nesting passerine. Ecology and Evolution, 8(6), 3270–3279. https://doi.org/10.1002/ece3.3911",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",233,AMRO,N,52.8313414092708,W,-102.265486269878,31,raspberry,dwf,yes,1,1,NA,NA,NA
