asv_name,sample,reads,nest_id,control_type
ASV_8463,water1_mul1806a1_26,0,NA,water
ASV_8463,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8463,water4_cou1805a2_28,0,NA,water
ASV_8464,x0035_mul1806a1_24,51,NA,cloacal
ASV_8464,x0041_mul1806a1_22,0,NA,cloacal
ASV_8464,x0045_mul1806a1_23,0,NA,cloacal
ASV_8464,x0064_mul1806a1_21,159,NA,cloacal
ASV_8464,a122_mul1806a1_10,91,a122,NA
ASV_8464,a43_mul1806a1_13,39,a43,NA
ASV_8464,a56_mul1806a1_11,12,a56,NA
ASV_8464,a83_mul1806a1_12,0,a83,NA
ASV_8464,a91_mul1806a1_8,0,a91,NA
ASV_8464,a98_mul1806a1_9,47,a98,NA
ASV_8464,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8464,e105_mul1806a1_14,17,e105,NA
ASV_8464,e110_mul1806a1_17,9,e110,NA
ASV_8464,e117_mul1806a1_16,0,e117,NA
ASV_8464,e17_mul1806a1_18,26,e17,NA
ASV_8464,e25_mul1806a1_15,0,e25,NA
ASV_8464,e53_mul1806a1_20,0,e53,NA
ASV_8464,e62_mul1806a1_19,0,e62,NA
ASV_8464,j16_mul1806a1_5,20,j16,NA
ASV_8464,j18_mul1806a1_2,277,j18,NA
ASV_8464,j21_mul1806a1_4,12,j21,NA
ASV_8464,j23_mul1806a1_3,30,j23,NA
ASV_8464,j27_mul1806a1_6,0,j27,NA
ASV_8464,j46_mul1806a1_7,0,j46,NA
ASV_8464,j64_mul1806a1_1,0,j64,NA
ASV_8464,water1_mul1806a1_26,0,NA,water
ASV_8464,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8464,water4_cou1805a2_28,0,NA,water
ASV_8466,x0035_mul1806a1_24,0,NA,cloacal
ASV_8466,x0041_mul1806a1_22,0,NA,cloacal
ASV_8466,x0045_mul1806a1_23,0,NA,cloacal
ASV_8466,x0064_mul1806a1_21,0,NA,cloacal
ASV_8466,a122_mul1806a1_10,96,a122,NA
ASV_8466,a43_mul1806a1_13,0,a43,NA
ASV_8466,a56_mul1806a1_11,21,a56,NA
ASV_8466,a83_mul1806a1_12,0,a83,NA
ASV_8466,a91_mul1806a1_8,0,a91,NA
ASV_8466,a98_mul1806a1_9,0,a98,NA
ASV_8466,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8466,e105_mul1806a1_14,0,e105,NA
ASV_8466,e110_mul1806a1_17,12,e110,NA
ASV_8466,e117_mul1806a1_16,25,e117,NA
ASV_8466,e17_mul1806a1_18,0,e17,NA
ASV_8466,e25_mul1806a1_15,30,e25,NA
ASV_8466,e53_mul1806a1_20,16,e53,NA
ASV_8466,e62_mul1806a1_19,0,e62,NA
ASV_8466,j16_mul1806a1_5,20,j16,NA
ASV_8466,j18_mul1806a1_2,0,j18,NA
ASV_8466,j21_mul1806a1_4,229,j21,NA
ASV_8466,j23_mul1806a1_3,0,j23,NA
ASV_8466,j27_mul1806a1_6,0,j27,NA
ASV_8466,j46_mul1806a1_7,312,j46,NA
ASV_8466,j64_mul1806a1_1,35,j64,NA
ASV_8466,water1_mul1806a1_26,0,NA,water
ASV_8466,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8466,water4_cou1805a2_28,0,NA,water
ASV_8471,x0035_mul1806a1_24,81,NA,cloacal
ASV_8471,x0041_mul1806a1_22,0,NA,cloacal
ASV_8471,x0045_mul1806a1_23,234,NA,cloacal
ASV_8471,x0064_mul1806a1_21,0,NA,cloacal
ASV_8471,a122_mul1806a1_10,277,a122,NA
ASV_8471,a43_mul1806a1_13,0,a43,NA
ASV_8471,a56_mul1806a1_11,75,a56,NA
ASV_8471,a83_mul1806a1_12,0,a83,NA
ASV_8471,a91_mul1806a1_8,0,a91,NA
ASV_8471,a98_mul1806a1_9,0,a98,NA
ASV_8471,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8471,e105_mul1806a1_14,0,e105,NA
ASV_8471,e110_mul1806a1_17,35,e110,NA
ASV_8471,e117_mul1806a1_16,0,e117,NA
ASV_8471,e17_mul1806a1_18,23,e17,NA
ASV_8471,e25_mul1806a1_15,0,e25,NA
ASV_8471,e53_mul1806a1_20,0,e53,NA
ASV_8471,e62_mul1806a1_19,0,e62,NA
ASV_8471,j16_mul1806a1_5,0,j16,NA
ASV_8471,j18_mul1806a1_2,0,j18,NA
ASV_8471,j21_mul1806a1_4,8,j21,NA
ASV_8471,j23_mul1806a1_3,0,j23,NA
ASV_8471,j27_mul1806a1_6,77,j27,NA
ASV_8471,j46_mul1806a1_7,0,j46,NA
ASV_8471,j64_mul1806a1_1,0,j64,NA
ASV_8471,water1_mul1806a1_26,0,NA,water
ASV_8471,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8471,water4_cou1805a2_28,0,NA,water
ASV_8514,x0035_mul1806a1_24,29,NA,cloacal
ASV_8514,x0041_mul1806a1_22,0,NA,cloacal
ASV_8514,x0045_mul1806a1_23,133,NA,cloacal
ASV_8514,x0064_mul1806a1_21,34,NA,cloacal
ASV_8514,a122_mul1806a1_10,0,a122,NA
ASV_8514,a43_mul1806a1_13,43,a43,NA
ASV_8514,a56_mul1806a1_11,378,a56,NA
ASV_8514,a83_mul1806a1_12,50,a83,NA
ASV_8514,a91_mul1806a1_8,0,a91,NA
ASV_8514,a98_mul1806a1_9,0,a98,NA
ASV_8514,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8514,e105_mul1806a1_14,0,e105,NA
ASV_8514,e110_mul1806a1_17,18,e110,NA
ASV_8514,e117_mul1806a1_16,54,e117,NA
ASV_8514,e17_mul1806a1_18,26,e17,NA
ASV_8514,e25_mul1806a1_15,55,e25,NA
ASV_8514,e53_mul1806a1_20,0,e53,NA
ASV_8514,e62_mul1806a1_19,32,e62,NA
ASV_8514,j16_mul1806a1_5,13,j16,NA
ASV_8514,j18_mul1806a1_2,0,j18,NA
ASV_8514,j21_mul1806a1_4,67,j21,NA
ASV_8514,j23_mul1806a1_3,0,j23,NA
ASV_8514,j27_mul1806a1_6,0,j27,NA
ASV_8514,j46_mul1806a1_7,0,j46,NA
ASV_8514,j64_mul1806a1_1,0,j64,NA
ASV_8514,water1_mul1806a1_26,0,NA,water
ASV_8514,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8514,water4_cou1805a2_28,0,NA,water
ASV_8516,x0035_mul1806a1_24,0,NA,cloacal
ASV_8516,x0041_mul1806a1_22,0,NA,cloacal
ASV_8516,x0045_mul1806a1_23,0,NA,cloacal
ASV_8516,x0064_mul1806a1_21,0,NA,cloacal
ASV_8516,a122_mul1806a1_10,156,a122,NA
ASV_8516,a43_mul1806a1_13,45,a43,NA
ASV_8516,a56_mul1806a1_11,0,a56,NA
ASV_8516,a83_mul1806a1_12,0,a83,NA
ASV_8516,a91_mul1806a1_8,0,a91,NA
ASV_8516,a98_mul1806a1_9,0,a98,NA
ASV_8516,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8516,e105_mul1806a1_14,86,e105,NA
ASV_8516,e110_mul1806a1_17,0,e110,NA
ASV_8516,e117_mul1806a1_16,0,e117,NA
ASV_8516,e17_mul1806a1_18,0,e17,NA
ASV_8516,e25_mul1806a1_15,0,e25,NA
ASV_8516,e53_mul1806a1_20,0,e53,NA
ASV_8516,e62_mul1806a1_19,0,e62,NA
ASV_8516,j16_mul1806a1_5,0,j16,NA
ASV_8516,j18_mul1806a1_2,0,j18,NA
ASV_8516,j21_mul1806a1_4,650,j21,NA
ASV_8516,j23_mul1806a1_3,0,j23,NA
ASV_8516,j27_mul1806a1_6,0,j27,NA
ASV_8516,j46_mul1806a1_7,0,j46,NA
ASV_8516,j64_mul1806a1_1,0,j64,NA
ASV_8516,water1_mul1806a1_26,0,NA,water
ASV_8516,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8516,water4_cou1805a2_28,0,NA,water
ASV_8542,x0035_mul1806a1_24,9,NA,cloacal
ASV_8542,x0041_mul1806a1_22,0,NA,cloacal
ASV_8542,x0045_mul1806a1_23,0,NA,cloacal
ASV_8542,x0064_mul1806a1_21,0,NA,cloacal
ASV_8542,a122_mul1806a1_10,8,a122,NA
ASV_8542,a43_mul1806a1_13,25,a43,NA
ASV_8542,a56_mul1806a1_11,26,a56,NA
ASV_8542,a83_mul1806a1_12,16,a83,NA
ASV_8542,a91_mul1806a1_8,14,a91,NA
ASV_8542,a98_mul1806a1_9,6,a98,NA
ASV_8542,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8542,e105_mul1806a1_14,88,e105,NA
ASV_8542,e110_mul1806a1_17,318,e110,NA
ASV_8542,e117_mul1806a1_16,66,e117,NA
ASV_8542,e17_mul1806a1_18,134,e17,NA
ASV_8542,e25_mul1806a1_15,67,e25,NA
ASV_8542,e53_mul1806a1_20,69,e53,NA
ASV_8542,e62_mul1806a1_19,93,e62,NA
ASV_8542,j16_mul1806a1_5,15,j16,NA
ASV_8542,j18_mul1806a1_2,7,j18,NA
ASV_8542,j21_mul1806a1_4,4,j21,NA
ASV_8542,j23_mul1806a1_3,5,j23,NA
ASV_8542,j27_mul1806a1_6,49,j27,NA
ASV_8542,j46_mul1806a1_7,14,j46,NA
ASV_8542,j64_mul1806a1_1,14,j64,NA
ASV_8542,water1_mul1806a1_26,0,NA,water
ASV_8542,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8542,water4_cou1805a2_28,0,NA,water
ASV_8553,x0035_mul1806a1_24,23,NA,cloacal
ASV_8553,x0041_mul1806a1_22,0,NA,cloacal
ASV_8553,x0045_mul1806a1_23,0,NA,cloacal
ASV_8553,x0064_mul1806a1_21,30,NA,cloacal
ASV_8553,a122_mul1806a1_10,107,a122,NA
ASV_8553,a43_mul1806a1_13,0,a43,NA
ASV_8553,a56_mul1806a1_11,0,a56,NA
ASV_8553,a83_mul1806a1_12,0,a83,NA
ASV_8553,a91_mul1806a1_8,0,a91,NA
ASV_8553,a98_mul1806a1_9,66,a98,NA
ASV_8553,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8553,e105_mul1806a1_14,0,e105,NA
ASV_8553,e110_mul1806a1_17,0,e110,NA
ASV_8553,e117_mul1806a1_16,0,e117,NA
ASV_8553,e17_mul1806a1_18,19,e17,NA
ASV_8553,e25_mul1806a1_15,0,e25,NA
ASV_8553,e53_mul1806a1_20,0,e53,NA
ASV_8553,e62_mul1806a1_19,0,e62,NA
ASV_8553,j16_mul1806a1_5,0,j16,NA
ASV_8553,j18_mul1806a1_2,0,j18,NA
ASV_8553,j21_mul1806a1_4,364,j21,NA
ASV_8553,j23_mul1806a1_3,183,j23,NA
ASV_8553,j27_mul1806a1_6,0,j27,NA
ASV_8553,j46_mul1806a1_7,306,j46,NA
ASV_8553,j64_mul1806a1_1,0,j64,NA
ASV_8553,water1_mul1806a1_26,0,NA,water
ASV_8553,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8553,water4_cou1805a2_28,0,NA,water
ASV_8558,x0035_mul1806a1_24,5,NA,cloacal
ASV_8558,x0041_mul1806a1_22,0,NA,cloacal
ASV_8558,x0045_mul1806a1_23,0,NA,cloacal
ASV_8558,x0064_mul1806a1_21,0,NA,cloacal
ASV_8558,a122_mul1806a1_10,0,a122,NA
ASV_8558,a43_mul1806a1_13,0,a43,NA
ASV_8558,a56_mul1806a1_11,0,a56,NA
ASV_8558,a83_mul1806a1_12,0,a83,NA
ASV_8558,a91_mul1806a1_8,0,a91,NA
ASV_8558,a98_mul1806a1_9,15,a98,NA
ASV_8558,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8558,e105_mul1806a1_14,409,e105,NA
ASV_8558,e110_mul1806a1_17,146,e110,NA
ASV_8558,e117_mul1806a1_16,0,e117,NA
ASV_8558,e17_mul1806a1_18,0,e17,NA
ASV_8558,e25_mul1806a1_15,0,e25,NA
ASV_8558,e53_mul1806a1_20,0,e53,NA
ASV_8558,e62_mul1806a1_19,0,e62,NA
ASV_8558,j16_mul1806a1_5,0,j16,NA
ASV_8558,j18_mul1806a1_2,0,j18,NA
ASV_8558,j21_mul1806a1_4,0,j21,NA
ASV_8558,j23_mul1806a1_3,36,j23,NA
ASV_8558,j27_mul1806a1_6,121,j27,NA
ASV_8558,j46_mul1806a1_7,24,j46,NA
ASV_8558,j64_mul1806a1_1,0,j64,NA
ASV_8558,water1_mul1806a1_26,0,NA,water
ASV_8558,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8558,water4_cou1805a2_28,364,NA,water
ASV_8593,x0035_mul1806a1_24,21,NA,cloacal
ASV_8593,x0041_mul1806a1_22,0,NA,cloacal
ASV_8593,x0045_mul1806a1_23,0,NA,cloacal
ASV_8593,x0064_mul1806a1_21,0,NA,cloacal
ASV_8593,a122_mul1806a1_10,59,a122,NA
ASV_8593,a43_mul1806a1_13,0,a43,NA
ASV_8593,a56_mul1806a1_11,0,a56,NA
ASV_8593,a83_mul1806a1_12,0,a83,NA
ASV_8593,a91_mul1806a1_8,0,a91,NA
ASV_8593,a98_mul1806a1_9,0,a98,NA
ASV_8593,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8593,e105_mul1806a1_14,0,e105,NA
ASV_8593,e110_mul1806a1_17,0,e110,NA
ASV_8593,e117_mul1806a1_16,11,e117,NA
ASV_8593,e17_mul1806a1_18,73,e17,NA
ASV_8593,e25_mul1806a1_15,0,e25,NA
ASV_8593,e53_mul1806a1_20,0,e53,NA
ASV_8593,e62_mul1806a1_19,0,e62,NA
ASV_8593,j16_mul1806a1_5,826,j16,NA
ASV_8593,j18_mul1806a1_2,0,j18,NA
ASV_8593,j21_mul1806a1_4,127,j21,NA
ASV_8593,j23_mul1806a1_3,0,j23,NA
ASV_8593,j27_mul1806a1_6,42,j27,NA
ASV_8593,j46_mul1806a1_7,42,j46,NA
ASV_8593,j64_mul1806a1_1,301,j64,NA
ASV_8593,water1_mul1806a1_26,0,NA,water
ASV_8593,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8593,water4_cou1805a2_28,0,NA,water
ASV_8613,x0035_mul1806a1_24,16,NA,cloacal
ASV_8613,x0041_mul1806a1_22,0,NA,cloacal
ASV_8613,x0045_mul1806a1_23,0,NA,cloacal
ASV_8613,x0064_mul1806a1_21,0,NA,cloacal
ASV_8613,a122_mul1806a1_10,134,a122,NA
ASV_8613,a43_mul1806a1_13,0,a43,NA
ASV_8613,a56_mul1806a1_11,53,a56,NA
ASV_8613,a83_mul1806a1_12,0,a83,NA
ASV_8613,a91_mul1806a1_8,163,a91,NA
ASV_8613,a98_mul1806a1_9,33,a98,NA
ASV_8613,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8613,e105_mul1806a1_14,61,e105,NA
ASV_8613,e110_mul1806a1_17,164,e110,NA
ASV_8613,e117_mul1806a1_16,188,e117,NA
ASV_8613,e17_mul1806a1_18,16,e17,NA
ASV_8613,e25_mul1806a1_15,3,e25,NA
ASV_8613,e53_mul1806a1_20,609,e53,NA
ASV_8613,e62_mul1806a1_19,0,e62,NA
ASV_8613,j16_mul1806a1_5,59,j16,NA
ASV_8613,j18_mul1806a1_2,51,j18,NA
ASV_8613,j21_mul1806a1_4,213,j21,NA
ASV_8613,j23_mul1806a1_3,0,j23,NA
ASV_8613,j27_mul1806a1_6,0,j27,NA
ASV_8613,j46_mul1806a1_7,46,j46,NA
ASV_8613,j64_mul1806a1_1,33,j64,NA
ASV_8613,water1_mul1806a1_26,0,NA,water
ASV_8613,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8613,water4_cou1805a2_28,0,NA,water
ASV_8619,x0035_mul1806a1_24,1176,NA,cloacal
ASV_8619,x0041_mul1806a1_22,0,NA,cloacal
ASV_8619,x0045_mul1806a1_23,164,NA,cloacal
ASV_8619,x0064_mul1806a1_21,0,NA,cloacal
ASV_8619,a122_mul1806a1_10,0,a122,NA
ASV_8619,a43_mul1806a1_13,0,a43,NA
ASV_8619,a56_mul1806a1_11,62,a56,NA
ASV_8619,a83_mul1806a1_12,0,a83,NA
ASV_8619,a91_mul1806a1_8,118,a91,NA
ASV_8619,a98_mul1806a1_9,0,a98,NA
ASV_8619,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8619,e105_mul1806a1_14,0,e105,NA
ASV_8619,e110_mul1806a1_17,0,e110,NA
ASV_8619,e117_mul1806a1_16,0,e117,NA
ASV_8619,e17_mul1806a1_18,0,e17,NA
ASV_8619,e25_mul1806a1_15,0,e25,NA
ASV_8619,e53_mul1806a1_20,0,e53,NA
ASV_8619,e62_mul1806a1_19,0,e62,NA
ASV_8619,j16_mul1806a1_5,51,j16,NA
ASV_8619,j18_mul1806a1_2,122,j18,NA
ASV_8619,j21_mul1806a1_4,75,j21,NA
ASV_8619,j23_mul1806a1_3,0,j23,NA
ASV_8619,j27_mul1806a1_6,0,j27,NA
ASV_8619,j46_mul1806a1_7,108,j46,NA
ASV_8619,j64_mul1806a1_1,0,j64,NA
ASV_8619,water1_mul1806a1_26,0,NA,water
ASV_8619,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8619,water4_cou1805a2_28,0,NA,water
ASV_8625,x0035_mul1806a1_24,0,NA,cloacal
ASV_8625,x0041_mul1806a1_22,0,NA,cloacal
ASV_8625,x0045_mul1806a1_23,0,NA,cloacal
ASV_8625,x0064_mul1806a1_21,0,NA,cloacal
ASV_8625,a122_mul1806a1_10,0,a122,NA
ASV_8625,a43_mul1806a1_13,0,a43,NA
ASV_8625,a56_mul1806a1_11,41,a56,NA
ASV_8625,a83_mul1806a1_12,0,a83,NA
ASV_8625,a91_mul1806a1_8,0,a91,NA
ASV_8625,a98_mul1806a1_9,0,a98,NA
ASV_8625,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8625,e105_mul1806a1_14,0,e105,NA
ASV_8625,e110_mul1806a1_17,0,e110,NA
ASV_8625,e117_mul1806a1_16,0,e117,NA
ASV_8625,e17_mul1806a1_18,0,e17,NA
ASV_8625,e25_mul1806a1_15,0,e25,NA
ASV_8625,e53_mul1806a1_20,0,e53,NA
ASV_8625,e62_mul1806a1_19,0,e62,NA
ASV_8625,j16_mul1806a1_5,240,j16,NA
ASV_8625,j18_mul1806a1_2,0,j18,NA
ASV_8625,j21_mul1806a1_4,1532,j21,NA
ASV_8625,j23_mul1806a1_3,123,j23,NA
ASV_8625,j27_mul1806a1_6,0,j27,NA
ASV_8625,j46_mul1806a1_7,0,j46,NA
ASV_8625,j64_mul1806a1_1,0,j64,NA
ASV_8625,water1_mul1806a1_26,0,NA,water
ASV_8625,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8625,water4_cou1805a2_28,0,NA,water
ASV_8636,x0035_mul1806a1_24,367,NA,cloacal
ASV_8636,x0041_mul1806a1_22,0,NA,cloacal
ASV_8636,x0045_mul1806a1_23,0,NA,cloacal
ASV_8636,x0064_mul1806a1_21,222,NA,cloacal
ASV_8636,a122_mul1806a1_10,0,a122,NA
ASV_8636,a43_mul1806a1_13,0,a43,NA
ASV_8636,a56_mul1806a1_11,10,a56,NA
ASV_8636,a83_mul1806a1_12,44,a83,NA
ASV_8636,a91_mul1806a1_8,36,a91,NA
ASV_8636,a98_mul1806a1_9,0,a98,NA
ASV_8636,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8636,e105_mul1806a1_14,60,e105,NA
ASV_8636,e110_mul1806a1_17,0,e110,NA
ASV_8636,e117_mul1806a1_16,0,e117,NA
ASV_8636,e17_mul1806a1_18,9,e17,NA
ASV_8636,e25_mul1806a1_15,520,e25,NA
ASV_8636,e53_mul1806a1_20,298,e53,NA
ASV_8636,e62_mul1806a1_19,0,e62,NA
ASV_8636,j16_mul1806a1_5,108,j16,NA
ASV_8636,j18_mul1806a1_2,116,j18,NA
ASV_8636,j21_mul1806a1_4,294,j21,NA
ASV_8636,j23_mul1806a1_3,0,j23,NA
ASV_8636,j27_mul1806a1_6,0,j27,NA
ASV_8636,j46_mul1806a1_7,0,j46,NA
ASV_8636,j64_mul1806a1_1,32,j64,NA
ASV_8636,water1_mul1806a1_26,0,NA,water
ASV_8636,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8636,water4_cou1805a2_28,0,NA,water
ASV_8638,x0035_mul1806a1_24,0,NA,cloacal
ASV_8638,x0041_mul1806a1_22,0,NA,cloacal
ASV_8638,x0045_mul1806a1_23,0,NA,cloacal
ASV_8638,x0064_mul1806a1_21,0,NA,cloacal
ASV_8638,a122_mul1806a1_10,62,a122,NA
ASV_8638,a43_mul1806a1_13,0,a43,NA
ASV_8638,a56_mul1806a1_11,31,a56,NA
ASV_8638,a83_mul1806a1_12,32,a83,NA
ASV_8638,a91_mul1806a1_8,4,a91,NA
ASV_8638,a98_mul1806a1_9,119,a98,NA
ASV_8638,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8638,e105_mul1806a1_14,0,e105,NA
ASV_8638,e110_mul1806a1_17,20,e110,NA
ASV_8638,e117_mul1806a1_16,0,e117,NA
ASV_8638,e17_mul1806a1_18,0,e17,NA
ASV_8638,e25_mul1806a1_15,0,e25,NA
ASV_8638,e53_mul1806a1_20,0,e53,NA
ASV_8638,e62_mul1806a1_19,99,e62,NA
ASV_8638,j16_mul1806a1_5,216,j16,NA
ASV_8638,j18_mul1806a1_2,0,j18,NA
ASV_8638,j21_mul1806a1_4,71,j21,NA
ASV_8638,j23_mul1806a1_3,0,j23,NA
ASV_8638,j27_mul1806a1_6,0,j27,NA
ASV_8638,j46_mul1806a1_7,1479,j46,NA
ASV_8638,j64_mul1806a1_1,0,j64,NA
ASV_8638,water1_mul1806a1_26,0,NA,water
ASV_8638,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8638,water4_cou1805a2_28,0,NA,water
ASV_8639,x0035_mul1806a1_24,0,NA,cloacal
ASV_8639,x0041_mul1806a1_22,0,NA,cloacal
ASV_8639,x0045_mul1806a1_23,0,NA,cloacal
ASV_8639,x0064_mul1806a1_21,0,NA,cloacal
ASV_8639,a122_mul1806a1_10,0,a122,NA
ASV_8639,a43_mul1806a1_13,0,a43,NA
ASV_8639,a56_mul1806a1_11,0,a56,NA
ASV_8639,a83_mul1806a1_12,0,a83,NA
ASV_8639,a91_mul1806a1_8,0,a91,NA
ASV_8639,a98_mul1806a1_9,0,a98,NA
ASV_8639,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8639,e105_mul1806a1_14,50,e105,NA
ASV_8639,e110_mul1806a1_17,0,e110,NA
ASV_8639,e117_mul1806a1_16,0,e117,NA
ASV_8639,e17_mul1806a1_18,53,e17,NA
ASV_8639,e25_mul1806a1_15,0,e25,NA
ASV_8639,e53_mul1806a1_20,1756,e53,NA
ASV_8639,e62_mul1806a1_19,280,e62,NA
ASV_8639,j16_mul1806a1_5,0,j16,NA
ASV_8639,j18_mul1806a1_2,0,j18,NA
ASV_8639,j21_mul1806a1_4,0,j21,NA
ASV_8639,j23_mul1806a1_3,0,j23,NA
ASV_8639,j27_mul1806a1_6,0,j27,NA
ASV_8639,j46_mul1806a1_7,0,j46,NA
ASV_8639,j64_mul1806a1_1,0,j64,NA
ASV_8639,water1_mul1806a1_26,0,NA,water
ASV_8639,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8639,water4_cou1805a2_28,0,NA,water
ASV_8651,x0035_mul1806a1_24,0,NA,cloacal
ASV_8651,x0041_mul1806a1_22,0,NA,cloacal
ASV_8651,x0045_mul1806a1_23,0,NA,cloacal
ASV_8651,x0064_mul1806a1_21,0,NA,cloacal
ASV_8651,a122_mul1806a1_10,0,a122,NA
ASV_8651,a43_mul1806a1_13,0,a43,NA
ASV_8651,a56_mul1806a1_11,32,a56,NA
ASV_8651,a83_mul1806a1_12,1211,a83,NA
ASV_8651,a91_mul1806a1_8,29,a91,NA
ASV_8651,a98_mul1806a1_9,53,a98,NA
ASV_8651,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8651,e105_mul1806a1_14,0,e105,NA
ASV_8651,e110_mul1806a1_17,0,e110,NA
ASV_8651,e117_mul1806a1_16,0,e117,NA
ASV_8651,e17_mul1806a1_18,0,e17,NA
ASV_8651,e25_mul1806a1_15,0,e25,NA
ASV_8651,e53_mul1806a1_20,221,e53,NA
ASV_8651,e62_mul1806a1_19,0,e62,NA
ASV_8651,j16_mul1806a1_5,0,j16,NA
ASV_8651,j18_mul1806a1_2,87,j18,NA
ASV_8651,j21_mul1806a1_4,0,j21,NA
ASV_8651,j23_mul1806a1_3,581,j23,NA
ASV_8651,j27_mul1806a1_6,163,j27,NA
ASV_8651,j46_mul1806a1_7,0,j46,NA
ASV_8651,j64_mul1806a1_1,0,j64,NA
ASV_8651,water1_mul1806a1_26,0,NA,water
ASV_8651,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8651,water4_cou1805a2_28,0,NA,water
ASV_8653,x0035_mul1806a1_24,0,NA,cloacal
ASV_8653,x0041_mul1806a1_22,0,NA,cloacal
ASV_8653,x0045_mul1806a1_23,0,NA,cloacal
ASV_8653,x0064_mul1806a1_21,0,NA,cloacal
ASV_8653,a122_mul1806a1_10,175,a122,NA
ASV_8653,a43_mul1806a1_13,0,a43,NA
ASV_8653,a56_mul1806a1_11,0,a56,NA
ASV_8653,a83_mul1806a1_12,0,a83,NA
ASV_8653,a91_mul1806a1_8,0,a91,NA
ASV_8653,a98_mul1806a1_9,0,a98,NA
ASV_8653,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8653,e105_mul1806a1_14,0,e105,NA
ASV_8653,e110_mul1806a1_17,0,e110,NA
ASV_8653,e117_mul1806a1_16,0,e117,NA
ASV_8653,e17_mul1806a1_18,0,e17,NA
ASV_8653,e25_mul1806a1_15,0,e25,NA
ASV_8653,e53_mul1806a1_20,0,e53,NA
ASV_8653,e62_mul1806a1_19,0,e62,NA
ASV_8653,j16_mul1806a1_5,0,j16,NA
ASV_8653,j18_mul1806a1_2,0,j18,NA
ASV_8653,j21_mul1806a1_4,15,j21,NA
ASV_8653,j23_mul1806a1_3,498,j23,NA
ASV_8653,j27_mul1806a1_6,0,j27,NA
ASV_8653,j46_mul1806a1_7,1469,j46,NA
ASV_8653,j64_mul1806a1_1,275,j64,NA
ASV_8653,water1_mul1806a1_26,0,NA,water
ASV_8653,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8653,water4_cou1805a2_28,0,NA,water
ASV_8665,x0035_mul1806a1_24,7,NA,cloacal
ASV_8665,x0041_mul1806a1_22,0,NA,cloacal
ASV_8665,x0045_mul1806a1_23,116,NA,cloacal
ASV_8665,x0064_mul1806a1_21,156,NA,cloacal
ASV_8665,a122_mul1806a1_10,99,a122,NA
ASV_8665,a43_mul1806a1_13,0,a43,NA
ASV_8665,a56_mul1806a1_11,17,a56,NA
ASV_8665,a83_mul1806a1_12,0,a83,NA
ASV_8665,a91_mul1806a1_8,0,a91,NA
ASV_8665,a98_mul1806a1_9,26,a98,NA
ASV_8665,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8665,e105_mul1806a1_14,72,e105,NA
ASV_8665,e110_mul1806a1_17,0,e110,NA
ASV_8665,e117_mul1806a1_16,25,e117,NA
ASV_8665,e17_mul1806a1_18,47,e17,NA
ASV_8665,e25_mul1806a1_15,0,e25,NA
ASV_8665,e53_mul1806a1_20,0,e53,NA
ASV_8665,e62_mul1806a1_19,0,e62,NA
ASV_8665,j16_mul1806a1_5,1374,j16,NA
ASV_8665,j18_mul1806a1_2,0,j18,NA
ASV_8665,j21_mul1806a1_4,304,j21,NA
ASV_8665,j23_mul1806a1_3,40,j23,NA
ASV_8665,j27_mul1806a1_6,56,j27,NA
ASV_8665,j46_mul1806a1_7,261,j46,NA
ASV_8665,j64_mul1806a1_1,186,j64,NA
